host_time,live_velocity,max_accel,cpu_load,ram_load,cpu_temp,cpu_freq
9106.935817,0.0,10000.0,50.0,27.9,46.249,480.0
9107.168584,0.0,10000.0,6.5,27.9,45.281,648.0
9107.426027,0.0,10000.0,37.0,28.1,44.07,1296.0
9107.678747,0.0,15000.0,77.9,28.0,46.492,1296.0
9107.933929,500.0,15000.0,75.8,28.4,49.398,1296.0
9108.171035,500.0,15000.0,68.8,28.5,49.64,1296.0
9108.427480,500.0,15000.0,60.4,28.8,49.882,1296.0
9108.674335,344.46793606548454,15000.0,49.5,28.3,50.367,1296.0
9108.955205,109.59814443594951,15000.0,38.4,28.5,50.004,1296.0
9109.174386,134.93268887759768,15000.0,38.2,28.1,50.851,1296.0
9109.424419,370.3156055034924,15000.0,34.3,27.7,49.64,1296.0
9109.675650,500.0,15000.0,34.7,28.0,49.761,1296.0
9109.926588,500.0,15000.0,35.0,28.0,49.882,1296.0
9110.177346,500.0,15000.0,35.4,27.8,50.004,1296.0
9110.428114,500.0,15000.0,34.0,27.8,49.882,1296.0
9110.678450,445.28126961267844,15000.0,32.7,28.6,50.125,1296.0
9110.929337,204.20939465111587,15000.0,35.0,28.6,49.64,1296.0
9111.179816,40.9883136562712,15000.0,37.0,28.0,49.035,1296.0
9111.431194,273.13935529309674,15000.0,33.3,28.0,50.004,1296.0
9111.681931,500.0,15000.0,35.3,28.2,50.488,1296.0
9111.932129,500.0,15000.0,36.0,28.4,49.398,1296.0
9112.182549,500.0,15000.0,35.4,28.5,50.367,1296.0
9112.435153,500.0,15000.0,34.7,28.5,49.882,1296.0
9112.684397,500.0,15000.0,34.7,28.9,50.004,1296.0
9112.935295,300.8143948864017,15000.0,33.7,29.1,49.64,1296.0
9113.186449,60.75939492802718,15000.0,36.6,28.8,50.125,1296.0
9113.437756,182.8643550452398,15000.0,33.7,28.8,49.882,1296.0
9113.687698,427.2368550191459,15000.0,35.3,28.8,50.125,1296.0
9113.938105,500.0,15000.0,35.0,28.8,50.004,1296.0
9114.188798,500.0,15000.0,36.6,29.4,50.246,1296.0
9114.440507,500.0,15000.0,34.7,29.4,50.246,1296.0
9114.690702,500.0,15000.0,35.3,28.8,50.73,1296.0
9114.941147,385.57064512133365,15000.0,33.7,28.8,50.004,1296.0
9115.192256,145.17606182380405,15000.0,36.0,28.5,50.609,1296.0
9115.444227,94.27810482338828,15000.0,34.0,29.0,50.73,1296.0
9115.693964,331.74581312596274,15000.0,34.0,29.0,51.093,1296.0
9115.944546,500.0,15000.0,35.0,28.4,50.125,1296.0
9116.194934,500.0,15000.0,34.7,28.2,50.73,1296.0
9116.446869,500.0,15000.0,34.7,29.0,50.246,1296.0
9116.697131,500.0,15000.0,35.0,29.0,49.882,1296.0
9116.947686,482.3500203747244,15000.0,33.3,28.9,50.609,1296.0
9117.198638,241.37481205798395,15000.0,36.6,29.4,50.73,1296.0
9117.450431,4.206270414215396,15000.0,33.3,28.9,50.73,1296.0
9117.700458,227.98872956445848,15000.0,33.7,28.9,50.125,1296.0
9117.951243,464.292271188242,15000.0,34.0,28.9,50.125,1296.0
9118.202382,500.0,15000.0,36.6,28.8,50.125,1296.0
9118.455747,500.0,15000.0,34.3,28.7,50.488,1296.0
9118.703645,500.0,15000.0,34.0,28.5,50.367,1296.0
9118.963357,500.0,15000.0,37.9,29.7,50.125,1296.0
9119.205459,353.8077289431385,15000.0,35.8,29.3,50.004,1296.0
9119.457307,112.00335397916206,15000.0,34.3,29.3,50.488,1296.0
9119.707318,123.69497934560059,15000.0,34.0,29.3,50.851,1296.0
9119.958331,359.9601876230736,15000.0,34.3,29.3,49.882,1296.0
9120.209445,500.0,15000.0,37.0,28.6,50.73,1296.0
9120.460340,500.0,15000.0,34.0,28.6,50.125,1296.0
9120.710242,500.0,15000.0,33.3,28.7,50.609,1296.0
9120.960938,500.0,15000.0,35.0,29.0,50.488,1296.0
9121.210947,439.4698125179275,15000.0,34.0,29.0,49.761,1296.0
9121.462843,196.6908542181045,15000.0,34.7,28.7,50.609,1296.0
9121.713199,44.06060408473422,15000.0,35.0,28.7,50.125,1296.0
9121.963382,286.7087290615018,15000.0,34.7,28.8,50.73,1296.0
9122.214064,500.0,15000.0,34.7,29.1,50.609,1296.0
9122.465312,500.0,15000.0,34.0,28.8,50.246,1296.0
9122.715773,500.0,15000.0,33.3,28.9,49.761,1296.0
9122.966807,500.0,15000.0,34.3,29.1,50.488,1296.0
9123.217671,500.0,15000.0,35.4,29.1,49.882,1296.0
9123.468492,285.3758544461016,15000.0,33.3,28.4,50.488,1296.0
9123.718851,42.928771135848365,15000.0,33.3,29.2,50.125,1296.0
9123.969787,196.7210205093579,15000.0,35.0,29.2,50.367,1296.0
9124.220056,438.14164547984547,15000.0,34.7,29.6,50.972,1296.0
9124.470909,500.0,15000.0,33.3,28.9,50.125,1296.0
9124.721343,500.0,15000.0,34.3,28.9,50.125,1296.0
9124.971823,500.0,15000.0,35.0,28.9,49.882,1296.0
9125.222207,500.0,15000.0,36.6,28.9,49.882,1296.0
9125.473245,357.4402296817425,15000.0,34.0,29.7,50.73,1296.0
9125.723667,123.87981304527784,15000.0,33.3,29.9,50.125,1296.0
9125.974715,121.53602026774024,15000.0,35.0,29.9,49.882,1296.0
9126.225338,355.6766452293232,15000.0,35.4,29.9,50.004,1296.0
9126.476861,500.0,15000.0,32.7,29.3,50.488,1296.0
9126.727200,500.0,15000.0,33.0,29.3,50.73,1296.0
9126.977950,500.0,15000.0,34.7,29.3,50.851,1296.0
9127.229746,500.0,15000.0,34.0,30.1,50.488,1296.0
9127.480491,458.26002157809853,15000.0,34.7,29.5,50.609,1296.0
9127.730469,222.3277299435722,15000.0,32.7,29.5,50.488,1296.0
9127.981537,16.065395046098274,15000.0,35.0,29.5,50.73,1296.0
9128.232564,253.36414499906823,15000.0,34.7,29.4,50.488,1296.0
9128.483192,486.92039496745565,15000.0,32.7,29.9,50.367,1296.0
9128.734274,500.0,15000.0,34.0,29.3,50.972,1296.0
9128.986613,500.0,15000.0,39.4,29.3,50.488,1296.0
9129.235344,500.0,15000.0,33.3,29.3,50.367,1296.0
9129.486790,500.0,15000.0,35.3,29.6,50.246,1296.0
9129.738038,319.78293851352646,15000.0,34.0,29.6,50.367,1296.0
9129.987846,74.48627188750834,15000.0,35.4,29.6,50.367,1296.0
9130.238481,166.2853947691474,15000.0,35.4,29.6,50.609,1296.0
