5513.179798,0.000169,-0.000065,854.112069
5513.586236,0.000512,-0.000364,939.143487
5520.353633,0.000296,0.000000,70790.450876
5520.406884,0.000192,0.000007,6549.851256
5520.459477,0.000383,-0.000189,3369.750901
5520.512266,0.000488,-0.000295,3369.750901
5520.565338,0.000457,-0.000254,3369.750901
5520.618449,0.000396,-0.000209,3369.750901
5520.671499,0.000370,-0.000178,2679.207691
5520.724273,0.000483,-0.000294,2679.207691
5520.731713,0.000241,-0.000038,2679.207691
5520.948940,0.000106,-0.000000,49167.453262
5521.001103,0.000088,0.000012,11787.013141
5521.053090,0.000092,0.000028,11787.013141
5521.105065,0.000083,0.000027,11787.013141
5521.157385,0.000123,0.000034,11787.013141
5521.209659,0.000082,0.000018,11787.013141
5521.261577,0.000077,0.000022,11691.848482
5521.313538,0.000107,0.000033,11787.013141
5521.318294,0.000093,0.000001,11691.848482
5522.302324,0.000123,0.000054,11691.848482
5522.699978,0.000677,-0.000476,2679.207691
5523.287517,0.000214,-0.000045,11691.848482
5523.684765,0.000276,-0.000090,2679.207691
5524.271921,0.000175,-0.000077,11691.848482
5524.669705,0.000298,-0.000114,2484.071596
5525.256740,0.000210,-0.000099,11691.848482
5525.654323,0.000506,-0.000320,1946.289213
5526.241916,0.000247,-0.000121,11787.013141
5526.639202,0.000514,-0.000331,1946.289213
5527.308789,0.000219,-0.000150,11691.848482
5527.806099,0.000636,-0.000451,1626.238910
5528.299657,0.001038,-0.000958,11691.848482
5528.842643,0.000352,-0.000163,1915.411245
5529.366437,0.000200,-0.000156,10606.548090
5529.826754,0.000261,-0.000077,1762.626799
5530.351397,0.000162,-0.000167,10427.466407
5530.811672,0.000276,-0.000089,1704.303899
5531.335788,0.000158,-0.000156,10427.466407
5531.796722,0.000244,-0.000069,1663.687500
5532.320344,0.000156,-0.000141,10150.665421
5532.781004,0.000625,-0.000439,1285.593553
5533.305965,0.000151,-0.000137,8734.207896
5533.765408,0.000443,-0.000248,1264.682323
5534.288998,0.000194,-0.000098,6443.582571
5535.273205,0.000157,-0.000127,6443.582571
5535.734042,0.000589,-0.000403,1135.701100
5536.258257,0.000175,-0.000119,4799.018565
5536.718697,0.000268,-0.000038,871.517688
5537.242747,0.000159,-0.000123,4791.026696
5537.703780,0.000253,-0.000059,857.832686
5538.227581,0.000190,-0.000089,4707.550543
5538.688569,0.000378,-0.000123,857.832686
5539.211728,0.000154,-0.000108,4576.251038
5539.672793,0.000249,-0.000074,857.832686
5540.196112,0.000204,-0.000126,4576.251038
5540.657148,0.000549,-0.000361,802.663840
5541.181018,0.000164,-0.000112,4091.320033
5541.641610,0.000314,-0.000094,802.663840
5542.165658,0.000190,-0.000108,4081.272757
5542.626472,0.000356,-0.000235,802.663840
5543.150038,0.000160,-0.000112,3983.883836
5543.611180,0.000569,-0.000340,802.663840
5544.134732,0.000152,-0.000117,4005.254035
5544.595682,0.000289,-0.000065,802.663840
5545.119881,0.000166,-0.000152,4005.254035
5545.580307,0.000557,-0.000317,802.663840
5546.104737,0.000143,-0.000102,3192.901262
5546.565325,0.000473,-0.000285,767.750529
5547.089781,0.000202,-0.000112,2839.933602
5547.549575,0.000397,-0.000207,517.843024
5548.074305,0.000182,-0.000069,2951.043631
5548.534609,0.000333,-0.000182,517.843024
5549.059305,0.000256,-0.000050,2951.043631
5549.519241,0.000543,-0.000362,482.929712
5550.044667,0.000163,-0.000110,3102.611067
5550.504339,0.000451,-0.000263,480.018626
5551.029333,0.000169,-0.000111,2393.034671
5551.489366,0.000478,-0.000281,514.931937
5552.013684,0.000166,-0.000115,2384.614691
5552.474426,0.000422,-0.000254,482.929712
5552.998536,0.000168,-0.000110,2133.678759
5553.459150,0.000605,-0.000427,625.524993
5553.982725,0.000180,-0.000105,1778.594973
5554.443300,0.000502,-0.000310,625.524993
5554.970048,0.000172,-0.000107,1794.663863
5555.427896,0.000662,-0.000485,650.719782
5555.954964,0.000168,-0.000104,1709.608285
5556.412765,0.000244,-0.000083,625.524993
5556.939564,0.000165,-0.000090,1747.877897
5557.397540,0.000346,-0.000186,537.079723
5557.924127,0.000160,-0.000104,1603.594059
5558.382260,0.000491,-0.000321,650.719782
5558.908698,0.000144,-0.000112,1767.507054
5559.367037,0.000656,-0.000512,749.783867
5559.893333,0.000165,-0.000081,1767.507054
5560.351357,0.000437,-0.000298,838.229138
5560.878076,0.000147,-0.000112,1767.507054
5561.336070,0.000633,-0.000471,959.381646
5561.863151,0.000198,-0.000062,1767.507054
5562.320310,0.000464,-0.000308,1255.880109
5562.848014,0.000169,-0.000080,1812.206847
5563.304705,0.000295,-0.000162,1316.879453
5563.832654,0.000150,-0.000114,1701.282233
5564.289014,0.000624,-0.000469,1733.722252
5564.817754,0.000150,-0.000112,1477.403751
5565.273877,0.000677,-0.000519,2091.932764
5565.802070,0.000139,-0.000094,1379.810321
5566.258731,0.000310,-0.000085,2104.725890
5566.785930,0.000165,-0.000140,1379.810321
5567.274196,0.000606,-0.000425,2104.725890
5567.770376,0.000171,-0.000082,1388.434811
