host_time,live_velocity,max_accel,cpu_load,ram_load,cpu_temp,cpu_freq
9255.648671,0.0,10000.0,100.0,28.2,44.191,1296.0
9255.895468,0.0,10000.0,4.1,28.2,44.191,1296.0
9256.154670,0.0,10000.0,63.7,28.0,44.312,1296.0
9256.404059,0.0,10000.0,100.0,28.0,46.371,1296.0
9256.656053,0.0,10000.0,100.0,28.0,51.336,1296.0
9256.912087,0.0,10000.0,100.0,28.0,52.91,1296.0
9257.155985,0.0,10000.0,100.0,28.0,52.91,1296.0
9257.403415,0.0,10000.0,100.0,28.0,53.273,1296.0
9257.654628,0.0,10000.0,100.0,28.0,54.242,1296.0
9257.906550,0.0,10000.0,100.0,28.0,55.211,1296.0
9258.160034,0.0,10000.0,100.0,27.9,55.816,1296.0
9258.408036,0.0,10000.0,100.0,27.9,55.816,1296.0
9258.662360,0.0,10000.0,100.0,27.9,54.969,1296.0
9258.910559,0.0,10000.0,100.0,27.9,55.816,1296.0
9259.164040,0.0,10000.0,100.0,27.8,56.059,1296.0
9259.409967,0.0,10000.0,100.0,27.8,55.937,1296.0
9259.668036,0.0,10000.0,100.0,27.8,56.664,1296.0
9259.917541,0.0,10000.0,100.0,27.8,56.543,1296.0
9260.163614,0.0,10000.0,100.0,27.7,56.664,1296.0
9260.415720,0.0,10000.0,100.0,27.7,56.301,1296.0
9260.663760,0.0,10000.0,100.0,27.7,57.027,1296.0
9260.915917,0.0,10000.0,100.0,27.7,56.422,1296.0
9261.169126,0.0,10000.0,100.0,27.6,57.148,1296.0
9261.418386,0.0,10000.0,100.0,27.6,57.148,1296.0
9261.668046,0.0,10000.0,100.0,27.6,57.148,1296.0
9261.925565,0.0,10000.0,100.0,27.6,57.754,1296.0
9262.166087,0.0,10000.0,100.0,27.5,58.117,1296.0
9262.424706,0.0,10000.0,100.0,27.5,57.633,1296.0
9262.675363,0.0,10000.0,100.0,27.5,57.875,1296.0
9262.928087,0.0,10000.0,100.0,27.5,57.996,1296.0
9263.175577,0.0,10000.0,100.0,27.4,58.238,1296.0
9263.426149,0.0,10000.0,100.0,27.4,58.359,1296.0
9263.676042,0.0,10000.0,100.0,27.4,58.117,1296.0
9263.932339,0.0,10000.0,100.0,27.4,58.359,1296.0
9264.180039,0.0,10000.0,100.0,27.3,58.117,1296.0
9264.433355,0.0,10000.0,100.0,27.3,58.117,1296.0
9264.682959,0.0,10000.0,100.0,27.3,57.996,1296.0
9264.934014,0.0,10000.0,100.0,27.3,58.844,1296.0
9265.188039,0.0,10000.0,100.0,27.1,58.844,1296.0
9265.435854,0.0,10000.0,100.0,27.1,59.086,1296.0
9265.691538,0.0,10000.0,100.0,27.1,58.844,1296.0
9265.940023,0.0,10000.0,100.0,27.1,58.723,1296.0
9266.192044,0.0,10000.0,100.0,27.0,58.602,1296.0
9266.440040,0.0,10000.0,100.0,27.0,58.359,1296.0
9266.696729,0.0,10000.0,100.0,27.0,59.086,1296.0
9266.944050,0.0,10000.0,100.0,27.0,58.844,1296.0
9267.200137,0.0,10000.0,100.0,26.9,59.328,1296.0
9267.444045,0.0,10000.0,100.0,26.9,59.086,1296.0
9267.696047,0.0,10000.0,100.0,26.9,59.086,1296.0
9267.947899,0.0,10000.0,100.0,26.9,59.813,1296.0
9268.200118,0.0,10000.0,100.0,26.8,59.449,1296.0
9268.446253,0.0,10000.0,100.0,26.8,59.328,1296.0
9268.704039,0.0,10000.0,100.0,26.8,59.207,1296.0
9268.952171,0.0,10000.0,100.0,26.9,59.449,1296.0
9269.208033,0.0,10000.0,100.0,26.5,59.449,1296.0
9269.451470,0.0,10000.0,100.0,26.5,59.934,1296.0
9269.705198,0.0,10000.0,100.0,26.5,60.055,1296.0
9269.962305,0.0,10000.0,100.0,26.5,59.813,1296.0
9270.208059,0.0,10000.0,100.0,26.5,59.449,1296.0
9270.458468,0.0,10000.0,100.0,26.5,59.813,1296.0
9270.716036,0.0,10000.0,100.0,26.5,59.934,1296.0
9270.963961,0.0,10000.0,100.0,26.5,59.934,1296.0
9271.215679,0.0,10000.0,100.0,26.5,59.934,1296.0
9271.470094,0.0,10000.0,100.0,26.5,60.176,1296.0
9271.722154,0.0,10000.0,100.0,26.5,60.176,1296.0
9271.972083,0.0,10000.0,100.0,26.5,59.328,1296.0
9272.223766,0.0,10000.0,100.0,26.5,59.934,1296.0
9272.472040,0.0,10000.0,100.0,26.5,60.176,1296.0
9272.731014,0.0,10000.0,100.0,26.5,60.297,1296.0
9272.982135,0.0,10000.0,100.0,26.5,60.66,1296.0
9273.236674,0.0,10000.0,100.0,26.5,60.539,1296.0
9273.483774,0.0,10000.0,100.0,26.5,60.539,1296.0
9273.733011,0.0,10000.0,100.0,26.5,60.539,1296.0
9273.988177,0.0,10000.0,100.0,26.5,61.024,1296.0
9274.238998,0.0,10000.0,100.0,26.5,60.055,1296.0
9274.492032,0.0,10000.0,100.0,26.5,60.539,1296.0
9274.744606,0.0,10000.0,100.0,26.5,60.418,1296.0
9274.995776,0.0,10000.0,100.0,26.5,60.66,1296.0
9275.252056,0.0,10000.0,100.0,26.5,60.418,1296.0
9275.499940,0.0,10000.0,100.0,26.5,60.418,1296.0
9275.753497,0.0,10000.0,100.0,26.5,61.145,1296.0
9276.010082,0.0,10000.0,100.0,26.5,61.387,1296.0
9276.260049,0.0,10000.0,100.0,26.4,61.266,1296.0
9276.516035,0.0,10000.0,100.0,26.4,60.66,1296.0
9276.759762,0.0,10000.0,100.0,26.4,60.781,1296.0
9277.013902,0.0,10000.0,100.0,26.4,61.024,1296.0
9277.266254,0.0,10000.0,100.0,26.4,60.176,1296.0
9277.511614,0.0,10000.0,100.0,26.4,60.66,1296.0
9277.768044,0.0,10000.0,100.0,26.4,60.66,1296.0
9278.019384,0.0,10000.0,100.0,26.4,61.387,1296.0
9278.267510,0.0,10000.0,100.0,26.4,60.539,1296.0
9278.520037,0.0,10000.0,100.0,26.4,61.629,1296.0
9278.767259,0.0,10000.0,100.0,26.4,61.508,1296.0
9279.020076,0.0,10000.0,100.0,26.4,61.266,1296.0
9279.277170,0.0,10000.0,100.0,26.4,61.266,1296.0
9279.528038,0.0,10000.0,100.0,26.4,61.145,1296.0
9279.777442,0.0,10000.0,100.0,26.4,61.75,1296.0
9280.030333,0.0,10000.0,100.0,26.4,61.266,1296.0
9280.284034,0.0,10000.0,100.0,26.4,61.387,1296.0
9280.529086,0.0,10000.0,100.0,26.4,61.145,1296.0
9280.790392,0.0,10000.0,100.0,26.4,61.387,1296.0
9281.038178,0.0,10000.0,100.0,26.4,61.508,1296.0
9281.292036,0.0,10000.0,100.0,26.4,61.387,1296.0
9281.539886,0.0,10000.0,100.0,26.4,61.629,1296.0
9281.787858,0.0,10000.0,100.0,26.4,61.387,1296.0
9282.039980,0.0,10000.0,100.0,26.4,61.871,1296.0
9282.293814,0.0,10000.0,100.0,26.4,61.024,1296.0
9282.552031,0.0,10000.0,100.0,26.4,61.75,1296.0
9282.800161,0.0,10000.0,100.0,26.4,61.992,1296.0
9283.052848,0.0,10000.0,100.0,26.4,61.992,1296.0
9283.304764,0.0,10000.0,100.0,26.4,61.145,1296.0
9283.552034,0.0,10000.0,100.0,26.4,61.992,1296.0
9283.808048,0.0,10000.0,100.0,26.4,61.629,1296.0
9284.055582,0.0,10000.0,100.0,26.4,62.477,1296.0
9284.302403,0.0,10000.0,100.0,26.4,61.629,1296.0
9284.556037,0.0,10000.0,100.0,26.4,61.024,1296.0
9284.812033,0.0,10000.0,100.0,26.4,62.235,1296.0
9285.062091,0.0,10000.0,100.0,26.4,61.75,1296.0
9285.306159,0.0,10000.0,100.0,26.4,62.598,1296.0
9285.560040,0.0,10000.0,100.0,26.4,61.75,1296.0
9285.806872,0.0,10000.0,100.0,26.4,62.477,1296.0
9286.063693,0.0,10000.0,100.0,26.4,61.75,1296.0
9286.312047,0.0,10000.0,100.0,26.4,61.992,1296.0
9286.565957,0.0,10000.0,100.0,26.4,61.871,1296.0
9286.820030,0.0,10000.0,100.0,26.4,62.356,1296.0
