5439.332920,0.000165,-0.000023,2290.971814
5439.726701,0.000274,-0.000092,661.460759
5446.241860,0.000158,0.000000,70791.946976
5446.295340,0.000426,-0.000259,9701.267770
5446.348272,0.000454,-0.000293,5507.979443
5446.401030,0.000580,-0.000413,6546.932297
5446.454132,0.000523,-0.000348,6546.932297
5446.507243,0.000484,-0.000300,8018.781275
5446.560715,0.000241,-0.000059,8018.781275
5446.613329,0.000430,-0.000270,8018.781275
5446.619710,0.000247,-0.000069,7346.116859
5446.834068,0.000105,-0.000000,49164.803213
5446.886161,0.000097,0.000013,10685.668834
5446.938089,0.000084,0.000012,8515.896856
5446.989915,0.000088,0.000025,10606.620030
5447.042539,0.000118,0.000028,10606.620030
5447.094803,0.000105,0.000015,10606.620030
5447.146866,0.000097,0.000013,10516.117996
5447.198867,0.000099,0.000014,10516.117996
5447.202880,0.000087,0.000003,9167.629410
5447.604626,0.000256,-0.000077,8018.781275
5448.187166,0.000123,0.000027,9167.629410
5448.589249,0.000477,-0.000286,8018.781275
5449.171981,0.000122,0.000016,10516.117996
5449.574152,0.000577,-0.000377,8609.122027
5450.156921,0.000206,-0.000045,10516.117996
5450.559300,0.000483,-0.000302,8609.122027
5451.141836,0.000233,-0.000095,10606.620030
5451.543925,0.000708,-0.000501,9266.357322
5452.126487,0.000249,-0.000099,10606.620030
5452.529368,0.000643,-0.000423,9266.357322
5453.111714,0.000320,-0.000176,10685.668834
5453.514569,0.000414,-0.000231,9266.357322
5454.096688,0.000785,-0.000318,10685.668834
5454.498400,0.000408,-0.000323,9266.357322
5455.080983,0.000113,-0.000385,13327.445219
5455.482674,0.000288,-0.000189,9266.357322
5456.065533,0.000097,-0.000306,15044.833262
5456.467269,0.000472,-0.000359,8709.769609
5457.050540,0.000114,-0.000237,15044.833262
5457.452025,0.000587,-0.000471,8609.122027
5458.035112,0.000193,-0.000211,13378.654100
5458.436880,0.000681,-0.000543,8045.684981
5459.019735,0.000211,-0.000186,10673.288346
5459.421716,0.000294,-0.000129,9412.812846
5460.004750,0.000167,-0.000191,10528.498485
5460.406294,0.000533,-0.000354,8504.702248
5460.990039,0.000216,-0.000143,10739.961096
5461.390739,0.000250,-0.000111,7529.945414
5461.974977,0.000200,-0.000149,9340.742687
5462.374742,0.000254,-0.000115,6944.612237
5462.959440,0.000200,-0.000150,9311.463690
5463.359401,0.000438,-0.000280,4193.288327
5463.944046,0.000221,-0.000139,8498.490784
5464.344264,0.000491,-0.000346,3190.904223
5464.928206,0.000154,-0.000156,7612.599369
5465.329257,0.000502,-0.000356,3629.722965
5465.914487,0.000147,-0.000129,7538.260878
5466.313962,0.000620,-0.000445,3154.335474
5466.898843,0.000109,-0.000133,7538.260878
5467.298272,0.000466,-0.000335,3201.790166
5467.883220,0.000197,-0.000121,5663.613351
5468.283559,0.000368,-0.000210,3201.790166
5468.867728,0.000173,-0.000128,5557.675500
5469.267926,0.000654,-0.000448,3190.904223
5469.851814,0.000160,-0.000112,4970.822984
5470.253116,0.000590,-0.000429,3154.335474
5470.836696,0.000167,-0.000107,4891.774180
5471.238052,0.000619,-0.000475,2643.215277
5471.821071,0.000169,-0.000102,4265.756465
5472.223058,0.000622,-0.000466,2488.118613
5472.805545,0.000217,-0.000096,4265.756465
5473.208157,0.000611,-0.000426,2801.772940
5473.790230,0.000104,-0.000117,4744.702595
5474.192843,0.000182,-0.000057,2853.016932
5474.774940,0.000108,-0.000102,4635.802801
5475.177504,0.000334,-0.000214,2797.241618
5475.759647,0.000160,-0.000087,3873.983397
5476.162083,0.000602,-0.000464,2442.221990
5476.744305,0.000201,-0.000081,3873.983397
5477.146620,0.000336,-0.000194,1946.677780
5477.728467,0.000206,-0.000084,3873.983397
5478.131095,0.000596,-0.000448,1771.873593
5478.712757,0.000209,-0.000086,4635.802801
5479.116328,0.000507,-0.000357,1686.786434
5479.697494,0.000195,-0.000099,4482.311352
5480.101175,0.000542,-0.000390,1585.266973
5480.682306,0.000200,-0.000093,4433.704260
5481.085757,0.000275,-0.000107,1484.949139
5481.666681,0.000187,-0.000111,4181.890840
5482.070166,0.000555,-0.000405,1432.156218
5482.651138,0.000180,-0.000114,4376.373501
5483.054666,0.000297,-0.000145,1342.640171
5483.635380,0.000156,-0.000107,3447.444698
5484.039153,0.000573,-0.000401,1555.188672
54
