host_time,live_velocity,max_accel,cpu_load,ram_load,cpu_temp,cpu_freq
5822.574941,0.0,10000.0,0.0,27.7,42.616,1296.0
5822.803916,0.0,10000.0,6.5,27.7,41.648,1296.0
5823.062654,0.0,10000.0,40.2,28.1,42.616,1296.0
5823.309765,0.0,10000.0,52.1,28.1,45.402,1296.0
5823.560635,0.0,10000.0,51.0,28.0,45.765,1296.0
5823.811799,0.0,10000.0,61.4,28.1,45.281,1296.0
5824.063200,0.0,10000.0,61.5,28.4,46.734,1296.0
5824.496348,0.0,10000.0,84.0,29.3,48.187,1296.0
5824.911618,0.0,10000.0,82.3,29.8,49.035,1296.0
5825.505332,0.0,10000.0,61.5,29.6,48.066,1296.0
5825.795438,0.0,10000.0,56.8,30.2,48.671,1296.0
5826.342480,5.651247299816369,10000.0,56.4,30.4,47.703,1296.0
5826.586938,14.024408546902123,10000.0,44.9,30.5,47.824,1296.0
5826.837723,15.413224944118902,10000.0,34.7,30.6,46.855,1296.0
5827.087167,10.183680897171143,10000.0,33.3,30.8,46.613,1296.0
5827.338266,22.360679774997898,10000.0,33.0,30.4,46.492,1296.0
5827.588106,12.269685637498533,10000.0,35.0,30.4,46.492,1296.0
5827.838897,17.346664644719567,10000.0,34.7,30.4,46.249,1296.0
5828.089905,22.360679774997898,10000.0,35.3,30.8,45.886,1296.0
5828.340621,0.2658685549120676,10000.0,32.0,31.6,46.855,1296.0
5828.590638,21.971731730445754,10000.0,34.7,30.8,46.371,1296.0
5828.841538,22.360679774997898,10000.0,36.4,30.8,46.855,1296.0
5829.091817,1.7755236854880607,10000.0,33.7,30.8,46.492,1296.0
5829.342074,22.360679774997898,10000.0,32.0,30.8,46.007,1296.0
5829.592808,17.446806894063975,10000.0,35.3,30.0,46.613,1296.0
5829.843488,5.8128767250309465,10000.0,36.0,30.0,45.886,1296.0
5830.094153,22.360679774997898,10000.0,34.0,30.1,46.249,1296.0
5830.345247,9.881323137584168,10000.0,33.3,30.4,46.007,1296.0
5830.595833,11.110999366792385,10000.0,34.0,29.6,45.765,1296.0
5830.845674,22.360679774997898,10000.0,34.7,30.8,46.128,1296.0
5831.097142,0.7037439445412019,10000.0,33.3,30.7,46.371,1296.0
5831.348618,22.360679774997898,10000.0,34.3,30.7,46.128,1296.0
5831.598208,15.105455920625737,10000.0,33.3,30.1,46.855,1296.0
5831.849321,9.971866584237432,10000.0,37.3,30.9,45.644,1296.0
5832.100594,22.360679774997898,10000.0,34.0,31.4,47.945,1296.0
5832.351252,4.294833277150083,10000.0,32.7,31.4,46.976,1296.0
5832.601842,21.913600339757977,10000.0,36.9,31.4,47.703,1296.0
5832.852347,17.558477591215542,10000.0,35.4,31.1,46.855,1296.0
5833.103946,10.658983801477007,10000.0,33.3,31.0,47.582,1296.0
5833.354589,22.360679774997898,10000.0,32.7,31.4,47.339,1296.0
5833.605057,10.589521623465608,10000.0,34.3,30.6,47.218,1296.0
5833.855032,16.603078665866633,10000.0,34.7,30.6,47.46,1296.0
5834.106606,22.360679774997898,10000.0,34.7,31.1,47.339,1296.0
5834.357422,0.8448711992840074,10000.0,32.7,31.1,47.582,1296.0
5834.608065,22.360679774997898,10000.0,36.9,30.2,47.703,1296.0
5834.858074,19.392959955062743,10000.0,33.3,30.2,47.097,1296.0
5835.109305,2.9675569930986967,10000.0,34.0,30.2,46.976,1296.0
5835.359453,22.360679774997898,10000.0,33.0,30.2,48.55,1296.0
5835.610576,7.004976203084716,10000.0,36.9,31.0,47.703,1296.0
5835.861125,22.360679774997898,10000.0,40.6,31.8,47.097,1296.0
5836.113534,21.480426073672625,10000.0,35.3,31.7,47.339,1296.0
5836.363399,0.558381341384866,10000.0,31.3,31.7,47.945,1296.0
5836.613368,22.360679774997898,10000.0,35.6,31.7,48.187,1296.0
5836.864087,8.778970102490185,10000.0,34.7,31.8,46.734,1296.0
5837.115786,18.98682462524448,10000.0,33.7,31.5,47.097,1296.0
5837.366446,22.360679774997898,10000.0,32.0,31.5,46.976,1296.0
5837.616569,1.1615419021707751,10000.0,34.3,31.5,46.613,1296.0
5837.867164,22.360679774997898,10000.0,33.7,31.6,47.582,1296.0
5838.118400,13.035325107544686,10000.0,35.3,30.9,47.097,1296.0
5838.369523,11.81824740342563,10000.0,33.3,31.2,46.976,1296.0
5838.620001,22.360679774997898,10000.0,36.0,31.5,47.339,1296.0
5838.870648,5.8583135774695805,10000.0,32.3,30.7,46.855,1296.0
5839.121686,22.108036710051238,10000.0,33.3,30.7,47.582,1296.0
5839.372516,20.528485672535517,10000.0,32.7,31.1,46.492,1296.0
5839.622794,0.9680035054770997,10000.0,35.6,31.1,47.218,1296.0
5839.873269,22.012964900568477,10000.0,34.3,30.9,47.218,1296.0
5840.123685,20.726751915922996,10000.0,34.0,30.4,47.218,1296.0
5840.374221,0.05848725777468644,10000.0,33.3,30.7,47.218,1296.0
5840.624527,22.360679774997898,10000.0,35.4,30.7,47.46,1296.0
5840.875397,14.704045941094428,10000.0,32.7,30.8,47.097,1296.0
5841.126215,6.9020265618746635,10000.0,34.3,30.0,47.218,1296.0
5841.376619,22.360679774997898,10000.0,34.0,30.0,47.218,1296.0
5841.627369,10.037173303849904,10000.0,34.0,30.4,47.097,1296.0
5841.877928,12.686954760283697,10000.0,34.3,30.4,47.339,1296.0
5842.128616,22.360679774997898,10000.0,33.3,29.5,47.46,1296.0
5842.379229,5.444745108967091,10000.0,32.3,30.6,46.734,1296.0
5842.629333,22.360679774997898,10000.0,35.4,30.6,47.582,1296.0
5842.880476,17.609083859120638,10000.0,33.7,31.0,46.976,1296.0
5843.131729,7.992960863703047,10000.0,33.3,30.3,48.187,1296.0
5843.382264,22.360679774997898,10000.0,32.3,30.3,47.46,1296.0
5843.632665,10.611655668604563,10000.0,34.7,30.3,47.339,1296.0
5843.883354,10.25538906105794,10000.0,32.7,30.3,46.492,1296.0
5844.133997,22.360679774997898,10000.0,35.6,30.3,47.46,1296.0
5844.384635,1.2632552512384976,10000.0,30.9,29.6,46.976,1296.0
5844.635670,20.607956148523954,10000.0,36.6,29.6,47.218,1296.0
5844.885855,21.695649563831303,10000.0,33.3,30.4,46.976,1296.0
5845.137085,6.98125628332491,10000.0,34.3,30.4,47.703,1296.0
5845.387675,22.360679774997898,10000.0,33.3,30.5,47.703,1296.0
5845.638390,14.373082474399617,10000.0,33.7,30.5,46.855,1296.0
5845.888551,9.38285113988968,10000.0,37.8,30.5,47.582,1296.0
5846.140613,22.360679774997898,10000.0,34.7,31.3,47.582,1296.0
5846.390429,4.284543172239701,10000.0,32.7,31.1,47.339,1296.0
5846.640684,22.360679774997898,10000.0,35.4,31.7,47.46,1296.0
5846.891671,12.001798593324402,10000.0,33.3,31.5,47.097,1296.0
5847.143079,8.883579466782976,10000.0,34.0,31.8,46.976,1296.0
5847.393839,22.360679774997898,10000.0,32.3,31.8,47.582,1296.0
5847.643533,11.932009281359406,10000.0,33.3,31.3,47.218,1296.0
5847.894184,17.803229884520988,10000.0,34.0,31.3,47.218,1296.0
5848.146040,22.360679774997898,10000.0,34.0,31.1,47.582,1296.0
5848.396384,4.00375224671734,10000.0,32.7,31.9,47.339,1296.0
5848.647151,22.360679774997898,10000.0,34.3,31.3,47.218,1296.0
5848.898243,15.455864293094983,10000.0,33.7,31.3,48.066,1296.0
5849.148435,13.968402663522284,10000.0,34.0,31.2,47.218,1296.0
5849.399502,22.360679774997898,10000.0,33.3,31.2,47.46,1296.0
5849.650383,1.4530194290144394,10000.0,33.7,30.5,47.703,1296.0
5849.900887,22.360679774997898,10000.0,33.3,30.5,47.097,1296.0
5850.151925,13.329719292947466,10000.0,42.4,30.5,47.46,1296.0
5850.403643,11.683853208523942,10000.0,32.0,30.5,46.976,1296.0
5850.653489,22.360679774997898,10000.0,33.0,30.3,46.492,1296.0
5850.904126,7.741874430926892,10000.0,33.7,30.4,48.55,1296.0
5851.155070,20.43753141151683,10000.0,33.3,30.3,47.46,1296.0
5851.405650,20.074963192733613,10000.0,34.0,30.3,47.46,1296.0
5851.656398,3.329164874230628,10000.0,34.7,30.7,47.582,1296.0
5851.906968,22.360679774997898,10000.0,32.7,30.2,47.582,1296.0
5852.157671,18.389896101858376,10000.0,34.7,30.3,47.46,1296.0
5852.408520,5.452148625408881,10000.0,34.0,30.0,47.097,1296.0
5852.658754,22.360679774997898,10000.0,36.0,30.0,47.097,1296.0
5852.909469,2.2401067941116892,10000.0,34.0,30.4,47.824,1296.0
5853.161007,20.243604594725184,10000.0,33.3,31.2,48.187,1296.0
5853.411705,22.360679774997898,10000.0,33.3,31.2,47.582,1296.0
5853.661394,0.6662897136137147,10000.0,36.0,31.8,47.945,1296.0
5853.911951,21.708949461753946,10000.0,33.3,31.6,47.824,1296.0
5854.162783,15.427017358511712,10000.0,33.3,31.2,47.582,1296.0
5854.414233,6.038082929080701,10000.0,32.7,31.2,47.582,1296.0
5854.663807,22.360679774997898,10000.0,33.0,30.6,47.218,1296.0
5854.914455,14.673339162605608,10000.0,33.0,30.6,48.066,1296.0
5855.165385,6.7914833471149905,10000.0,33.3,30.6,48.066,1296.0
5855.415474,22.360679774997898,10000.0,32.7,30.6,48.066,1296.0
5855.666180,8.811883187796248,10000.0,34.3,30.6,46.613,1296.0
5855.916814,11.201550432815566,10000.0,38.1,30.2,47.46,1296.0
5856.167722,22.360679774997898,10000.0,33.0,30.1,47.46,1296.0
5856.417890,5.510010548810733,10000.0,33.0,30.3,48.066,1296.0
5856.668372,16.16536751498643,10000.0,33.7,30.5,47.46,1296.0
5856.918542,22.360679774997898,10000.0,34.3,30.0,47.339,1296.0
5857.169982,4.231193459041442,10000.0,34.3,30.8,47.582,1296.0
5857.419691,22.360679774997898,10000.0,32.7,30.8,48.308,1296.0
5857.670689,13.044282220640362,10000.0,33.0,30.8,48.066,1296.0
5857.921821,15.98498472958454,10000.0,34.3,30.5,48.187,1296.0
5858.173196,22.360679774997898,10000.0,32.3,30.5,47.703,1296.0
5858.423532,3.9650904182053637,10000.0,33.3,30.5,47.46,1296.0
5858.674578,22.360679774997898,10000.0,35.0,31.3,48.187,1296.0
5858.925579,20.478377889581516,10000.0,36.4,31.0,47.46,1296.0
5859.206156,0.5460553780593003,10000.0,49.1,30.9,48.55,1296.0
5859.453213,21.254183793644188,10000.0,30.5,30.9,47.46,1296.0
5859.703280,22.360679774997898,10000.0,34.7,31.3,48.187,1296.0
5859.953778,3.7133494039024484,10000.0,34.3,30.7,46.734,1296.0
5860.204246,22.360679774997898,10000.0,34.0,30.7,47.824,1296.0
5860.454777,19.01866038459577,10000.0,33.0,30.7,47.218,1296.0
5860.705730,10.05713435006328,10000.0,36.6,31.5,47.46,1296.0
5860.956536,22.360679774997898,10000.0,34.3,31.3,47.945,1296.0
5861.207399,8.007759959205778,10000.0,32.7,30.8,47.218,1296.0
5861.457896,21.01122920976195,10000.0,34.7,30.8,47.582,1296.0
5861.709293,16.03223760647399,10000.0,34.0,30.2,48.187,1296.0
5861.959819,4.774390454258537,10000.0,35.0,30.2,47.218,1296.0
5862.210460,22.360679774997898,10000.0,31.6,31.0,47.824,1296.0
5862.460853,10.684809410655198,10000.0,32.3,30.5,47.582,1296.0
5862.711579,18.132513096134062,10000.0,34.7,30.5,47.703,1296.0
5862.962678,22.360679774997898,10000.0,33.0,31.3,48.308,1296.0
5863.213663,1.1158132292621303,10000.0,34.0,31.3,48.187,1296.0
5863.464315,22.360679774997898,10000.0,32.3,31.1,47.824,1296.0
5863.715082,16.38519220031032,10000.0,33.0,31.1,47.703,1296.0
5863.965576,22.360679774997898,10000.0,39.0,30.5,47.945,1296.0
5864.240698,16.25620450575827,10000.0,47.2,31.3,48.914,1296.0
5864.489492,4.361256887932541,10000.0,32.7,31.3,48.187,1296.0
5864.740468,22.360679774997898,10000.0,33.3,31.1,47.824,1296.0
5864.990539,13.591692975374663,10000.0,34.0,30.9,47.824,1296.0
5865.241008,10.95965731110482,10000.0,34.0,30.5,48.066,1296.0
5865.491489,22.360679774997898,10000.0,32.3,30.5,47.945,1296.0
5865.743119,0.22537588628058103,10000.0,35.4,29.9,48.066,1296.0
5865.994811,22.360679774997898,10000.0,38.6,30.8,48.671,1296.0
5866.244875,19.20068687248733,10000.0,34.3,30.8,47.339,1296.0
5866.494495,4.342330084909918,10000.0,33.7,30.9,48.308,1296.0
5866.745843,22.360679774997898,10000.0,36.6,31.1,47.582,1296.0
5866.995563,12.304092003965543,10000.0,34.3,30.4,47.218,1296.0
5867.246958,13.157536059225095,10000.0,33.3,31.2,47.824,1296.0
5867.497416,22.360679774997898,10000.0,34.3,31.2,47.703,1296.0
5867.749252,2.728052702501209,10000.0,34.7,31.2,47.582,1296.0
5867.998830,19.57232536369702,10000.0,34.7,30.5,48.671,1296.0
