host_time,live_velocity,max_accel,cpu_load,ram_load,cpu_temp,cpu_freq
5675.012561,0.0,10000.0,0.0,27.6,42.738,1296.0
5675.214252,0.0,10000.0,5.0,27.6,42.011,1296.0
5675.477085,0.0,10000.0,64.8,27.7,41.648,1296.0
5675.764052,0.0,10000.0,100.0,27.8,46.976,1296.0
5675.978155,0.0,10000.0,100.0,27.8,49.156,1296.0
5676.235923,0.0,10000.0,100.0,27.8,50.851,1296.0
5676.484046,0.0,10000.0,100.0,27.8,51.215,1296.0
5676.731080,0.0,10000.0,100.0,27.8,52.183,1296.0
5676.988078,0.0,10000.0,100.0,27.7,52.183,1296.0
5677.236042,0.0,10000.0,100.0,27.7,53.152,1296.0
5677.484042,0.0,10000.0,100.0,27.7,52.789,1296.0
5677.738385,0.0,10000.0,100.0,27.7,52.91,1296.0
5677.986306,0.0,10000.0,100.0,27.6,53.515,1296.0
5678.242154,0.0,10000.0,100.0,27.4,54.242,1296.0
5678.492042,0.0,10000.0,100.0,27.4,54.121,1296.0
5678.752240,0.0,10000.0,100.0,27.4,54.726,1296.0
5678.994722,0.0,10000.0,100.0,27.4,54.726,1296.0
5679.254332,0.0,10000.0,100.0,27.2,54.726,1296.0
5679.500048,0.0,10000.0,100.0,27.2,54.848,1296.0
5679.752044,0.0,10000.0,100.0,27.2,54.605,1296.0
5680.003805,0.0,10000.0,100.0,27.0,55.453,1296.0
5680.252842,0.0,10000.0,100.0,27.0,55.453,1296.0
5680.508047,0.0,10000.0,100.0,27.0,55.937,1296.0
5680.755900,0.0,10000.0,100.0,27.0,55.937,1296.0
5681.012033,0.0,10000.0,100.0,26.9,55.816,1296.0
5681.259682,0.0,10000.0,100.0,26.9,56.059,1296.0
5681.520038,0.0,10000.0,100.0,26.9,56.301,1296.0
5681.764030,0.0,10000.0,100.0,26.9,55.09,1296.0
5682.016507,0.0,10000.0,100.0,26.8,55.695,1296.0
5682.268498,0.0,10000.0,100.0,26.8,56.422,1296.0
5682.519560,0.0,10000.0,100.0,26.8,56.422,1296.0
5682.774534,0.0,10000.0,100.0,26.8,56.664,1296.0
5683.026147,0.0,10000.0,100.0,26.7,56.785,1296.0
5683.278345,0.0,10000.0,100.0,26.7,56.422,1296.0
5683.528036,0.0,10000.0,100.0,26.7,57.391,1296.0
5683.779907,0.0,10000.0,100.0,26.7,56.422,1296.0
5684.029703,0.0,10000.0,100.0,26.6,57.027,1296.0
5684.279497,0.0,10000.0,100.0,26.6,56.543,1296.0
5684.534301,0.0,10000.0,100.0,26.6,57.512,1296.0
5684.786168,0.0,10000.0,100.0,26.6,57.148,1296.0
