host_time,live_velocity,max_accel,cpu_load,ram_load,cpu_temp,cpu_freq
5304.106598,0.0,10000.0,0.0,26.8,43.585,1296.0
5304.288347,0.0,10000.0,8.2,26.8,42.374,1296.0
5304.539073,0.0,10000.0,2.0,26.8,41.163,1296.0
5304.789502,0.0,10000.0,3.0,26.8,41.405,1296.0
5305.040417,0.0,10000.0,2.0,26.7,40.679,1296.0
5305.292331,0.0,10000.0,7.0,26.5,42.253,1296.0
5305.542219,0.0,10000.0,2.0,26.5,41.89,1296.0
5305.792517,0.0,10000.0,2.0,26.5,42.011,1296.0
5306.043789,0.0,10000.0,3.0,26.6,42.374,1296.0
5306.294362,0.0,10000.0,4.0,26.5,42.011,1296.0
5306.545161,0.0,10000.0,3.9,26.5,41.769,1296.0
5306.795886,0.0,10000.0,2.0,26.5,40.921,1296.0
5307.046874,0.0,10000.0,3.0,26.5,42.011,1296.0
5307.297559,0.0,10000.0,4.0,26.5,42.132,1296.0
5307.547549,0.0,10000.0,2.0,26.5,41.89,480.0
5307.804876,0.0,10000.0,5.8,26.5,41.042,648.0
5308.055464,0.0,10000.0,3.1,26.4,41.042,480.0
5308.304698,0.0,10000.0,7.0,26.4,40.8,648.0
5308.557264,0.0,10000.0,4.0,26.4,39.589,480.0
5308.808547,0.0,10000.0,4.0,26.4,40.679,480.0
5309.059094,0.0,10000.0,5.9,26.4,40.679,480.0
5309.307733,0.0,10000.0,6.1,26.4,41.042,648.0
5309.559973,0.0,10000.0,3.0,26.4,40.316,480.0
5309.810631,0.0,10000.0,5.0,26.4,39.831,480.0
5310.062178,0.0,10000.0,5.0,26.3,40.194,648.0
5310.313534,0.0,10000.0,6.9,26.3,39.831,480.0
5310.561513,0.0,10000.0,5.0,26.3,39.952,648.0
5310.814822,0.0,10000.0,5.0,26.3,40.558,648.0
5311.062734,0.0,10000.0,4.1,26.2,40.316,480.0
5311.313443,0.0,10000.0,7.9,26.2,40.437,648.0
5311.566614,0.0,10000.0,4.0,26.2,40.316,480.0
5311.817453,0.0,10000.0,5.0,26.2,39.589,480.0
5312.067998,0.0,10000.0,6.0,26.2,40.8,648.0
5312.315773,0.0,10000.0,6.1,26.2,40.194,648.0
5312.568728,0.0,10000.0,4.9,26.2,39.71,480.0
5312.819909,0.0,10000.0,6.0,26.2,39.468,480.0
5313.070754,0.0,10000.0,4.0,26.2,39.71,480.0
5313.319396,0.0,10000.0,7.0,26.2,39.71,648.0
