host_time,live_velocity,max_accel,cpu_load,ram_load,cpu_temp,cpu_freq
5525.809070,0.0,10000.0,0.0,27.1,44.191,1296.0
5525.987986,0.0,10000.0,5.6,27.1,43.585,1296.0
5526.240155,0.0,10000.0,37.1,27.5,42.859,1296.0
5526.494922,0.0,10000.0,58.6,27.4,46.371,1296.0
5526.742880,0.0,10000.0,55.9,27.4,46.492,1296.0
5527.002529,0.0,0.0,75.2,27.5,46.855,1296.0
5527.618334,0.0,10000.0,81.6,28.7,48.066,1296.0
5528.022156,0.0,0.0,82.1,30.1,49.035,1296.0
5528.637993,0.0,10000.0,64.4,28.6,48.429,1296.0
5529.020291,0.0,0.0,57.9,29.0,48.914,1296.0
5529.627629,16.245468768829596,10000.0,49.6,29.5,49.277,1296.0
5529.891417,22.360679774997898,10000.0,36.4,29.7,47.703,1296.0
5530.141910,6.130852234491613,10000.0,32.7,29.7,47.097,1296.0
5530.393427,22.360679774997898,10000.0,34.7,29.2,46.492,1296.0
5530.643772,5.612653183184939,10000.0,35.0,29.6,47.703,1296.0
5530.895111,19.78008598598535,10000.0,36.0,29.8,47.46,1296.0
5531.145433,22.074214164227506,10000.0,33.0,29.8,47.582,1296.0
5531.396581,1.7338027828373015,10000.0,34.3,30.6,47.097,1296.0
5531.646765,22.271264188020723,10000.0,34.3,30.3,46.492,1296.0
5531.897236,22.360679774997898,10000.0,37.9,30.3,47.824,1296.0
5532.147042,5.505953204192338,10000.0,32.7,30.3,47.339,1296.0
5532.398466,22.360679774997898,10000.0,34.0,30.3,46.976,1296.0
5532.649387,8.068524437099605,10000.0,35.6,29.6,46.613,1296.0
5532.899785,17.737686957843835,10000.0,36.6,29.7,47.097,1296.0
5533.150462,22.360679774997898,10000.0,32.3,29.9,47.824,1296.0
5533.401700,2.1540426405408652,10000.0,34.3,30.3,46.976,1296.0
5533.652316,22.360679774997898,10000.0,35.6,29.6,47.339,1296.0
5533.902882,14.220435002776703,10000.0,34.3,29.6,47.218,1296.0
5534.153470,6.264943058340577,10000.0,33.3,30.4,47.582,1296.0
5534.403998,22.360679774997898,10000.0,34.0,30.4,47.218,1296.0
5534.654743,7.1459234710217245,10000.0,33.7,30.4,47.339,1296.0
5534.905971,18.338065701755113,10000.0,34.7,30.1,47.097,1296.0
5535.155853,22.360679774997898,10000.0,31.6,30.0,46.613,1296.0
5535.406738,2.685393610590836,10000.0,32.7,30.8,47.339,1296.0
5535.658800,22.360679774997898,10000.0,38.1,30.8,47.46,1296.0
5535.908838,7.079639588105984,10000.0,36.9,30.1,48.066,1296.0
5536.159717,21.891432916163467,10000.0,33.3,30.0,46.855,1296.0
5536.411170,22.360679774997898,10000.0,33.3,30.8,47.824,1296.0
5536.661177,5.7852886038745055,10000.0,36.6,32.4,46.976,1296.0
5536.912736,22.360679774997898,10000.0,34.3,32.4,48.671,1296.0
5537.163172,6.795716815382384,10000.0,32.0,32.3,48.308,1296.0
5537.414669,13.841744575984194,10000.0,35.3,32.3,48.914,1296.0
5537.664108,22.360679774997898,10000.0,35.4,32.3,48.914,1296.0
5537.915410,0.7935169378470164,10000.0,33.0,31.5,48.671,1296.0
5538.166031,22.360679774997898,10000.0,34.0,31.4,48.429,1296.0
5538.416591,18.182071824035866,10000.0,34.0,31.6,48.55,1296.0
5538.667109,5.867472909812932,10000.0,35.4,30.8,48.308,1296.0
5538.918235,22.360679774997898,10000.0,35.4,30.9,48.914,1296.0
5539.168406,17.992421405857222,10000.0,33.0,31.0,48.429,1296.0
5539.418836,9.635873329898459,10000.0,33.0,31.2,49.156,1296.0
5539.669321,22.360679774997898,10000.0,35.4,30.8,48.429,1296.0
5539.920330,7.696382097115766,10000.0,35.0,31.6,47.824,1296.0
5540.170413,21.703440415876685,10000.0,32.7,31.4,48.671,1296.0
5540.422122,20.53085974474545,10000.0,34.0,30.6,48.429,1296.0
5540.672329,5.7597960949351545,10000.0,35.4,30.6,49.035,1296.0
5540.923320,22.360679774997898,10000.0,34.3,30.6,49.156,1296.0
5541.173700,17.207320431758326,10000.0,33.3,30.6,48.55,1296.0
5541.423965,8.695002070453484,10000.0,35.0,29.8,48.308,1296.0
5541.674485,22.360679774997898,10000.0,32.6,29.9,48.914,1296.0
5541.925508,7.66378112310651,10000.0,35.0,30.8,48.55,1296.0
5542.176547,19.57187470907229,10000.0,32.3,31.0,48.793,1296.0
5542.427099,22.360679774997898,10000.0,34.3,31.0,48.793,1296.0
5542.677326,7.423230399581371,10000.0,37.9,32.2,49.035,1296.0
5542.929268,22.360679774997898,10000.0,34.3,32.2,48.793,1296.0
5543.179718,8.381802797508335,10000.0,33.3,31.7,48.914,1296.0
5543.430669,16.342325261575752,10000.0,32.7,30.9,49.398,1296.0
5543.680834,22.360679774997898,10000.0,36.4,30.9,49.035,1296.0
