9391.064119,0.000182,-0.000012,1117.700866
9391.453362,0.000423,-0.000247,691.299351
9398.386017,0.000588,-0.000000,70790.458400
9398.440475,0.000367,0.000003,3926.010947
9398.493277,0.000456,-0.000085,3578.111401
9398.545969,0.000604,-0.000204,3578.111401
9398.598880,0.000148,-0.000016,3578.111401
9398.651153,0.000503,-0.000360,1573.721443
9398.705011,0.000589,-0.000425,3578.111401
9398.758296,0.000445,-0.000292,3196.583330
9398.765001,0.000596,-0.000426,3578.111401
9398.981050,0.000101,-0.000000,49163.048314
9399.033188,0.000097,0.000012,9446.684791
9399.085119,0.000079,0.000008,6407.397774
9399.136923,0.000089,0.000014,8580.396290
9399.189610,0.000114,0.000014,8580.396290
9399.242361,0.000212,0.000015,9446.684791
9399.296418,0.000109,-0.000056,8580.396290
9399.348849,0.000109,-0.000043,6407.397774
9399.353041,0.000247,-0.000195,6407.397774
9399.749430,0.000357,-0.000200,3578.111401
9400.337310,0.000100,-0.000017,5813.218315
9400.733613,0.000276,-0.000099,3578.111401
9401.321784,0.000107,-0.000009,6407.397774
9401.718004,0.000586,-0.000405,5252.132037
9402.306105,0.000111,-0.000012,6407.397774
9402.702944,0.000677,-0.000477,5252.132037
9403.290461,0.000111,-0.000015,7385.090670
9403.687314,0.000493,-0.000344,3926.010947
9404.278054,0.000185,-0.000034,7385.090670
9404.672416,0.000411,-0.000271,3196.583330
9405.259959,0.000162,-0.000053,8329.915707
9405.656593,0.000358,-0.000207,3196.583330
9406.245187,0.000169,-0.000056,8329.915707
9406.645179,0.000559,-0.000396,3757.641375
9407.229663,0.000204,-0.000068,7699.755961
9407.626450,0.000399,-0.000258,3374.123232
9408.213907,0.000154,-0.000104,7525.960564
9408.610349,0.000451,-0.000311,3374.123232
9409.198966,0.000290,-0.000165,7394.746754
9409.596080,0.000615,-0.000461,3147.442886
9410.183761,0.000298,-0.000171,6155.876458
9410.774458,0.000435,-0.000278,2398.437963
9411.231876,0.002776,-0.002690,3137.420405
9411.841511,0.000387,-0.000232,1934.314847
9412.537608,0.000183,-0.000129,3640.717588
9412.825879,0.000190,-0.000061,1803.905590
9413.522153,0.000145,-0.000136,3137.420405
9413.810806,0.000247,-0.000084,1803.905590
9414.507319,0.000157,-0.000121,4076.771930
9414.800756,0.000334,-0.000146,1749.304574
9415.491544,0.000152,-0.000119,4076.771930
9415.785380,0.000446,-0.000264,1905.162175
9416.476523,0.000188,-0.000107,3137.420405
9416.770141,0.000542,-0.000381,1899.691106
9417.460908,0.000151,-0.000122,3137.420405
9417.755408,0.000404,-0.000236,1814.184612
9418.445633,0.000153,-0.000116,3633.466476
9418.740355,0.000519,-0.000324,1674.020636
9419.430409,0.000224,-0.000096,3137.420405
9419.725065,0.000591,-0.000420,1691.913367
9420.415135,0.000157,-0.000143,3633.466476
9420.709320,0.000484,-0.000251,1691.913367
9421.399788,0.000187,-0.000141,3731.599864
9421.694250,0.000504,-0.000382,2014.864802
9422.384235,0.000156,-0.000133,3766.645926
9422.679234,0.000519,-0.000398,2014.864802
9423.368598,0.000159,-0.000132,3766.645926
9423.663805,0.000706,-0.000582,2130.832645
9424.352805,0.000164,-0.000117,3729.586898
9424.647995,0.000653,-0.000518,2107.238817
9425.632258,0.000494,-0.000334,2023.540871
9426.322274,0.000156,-0.000118,3024.126563
9426.616635,0.000315,-0.000182,2023.540871
9427.306483,0.000155,-0.000119,2153.040787
9427.600817,0.000703,-0.000582,2107.238817
9428.290633,0.000121,-0.000131,2152.235782
9428.585676,0.000302,-0.000161,2071.773693
9429.275386,0.000209,-0.000072,2928.905348
9429.570464,0.000381,-0.000264,2223.421666
9430.259615,0.000158,-0.000118,2928.905348
